idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled,anomaly_score,is_anomaly
250,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.3167214274223935,-0.4506753866742287,0.4329079702736452,0.22995016828433296,0
251,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.3167214274223935,-0.1051647318987287,0.4329079702736452,0.2504226936724247,0
252,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.3167214274223935,-0.1051647318987287,0.4329079702736452,0.2504226936724247,0
253,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.61,2.696,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.97765112587383,-0.6810158231911946,0.4329079702736452,0.19806677959238883,0
254,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.61,2.696,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.97765112587383,-0.6810158231911946,0.4329079702736452,0.19806677959238883,0
255,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.61,2.705,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-0.97765112587383,0.3555161411352541,0.4329079702736452,0.22236487830617052,0
256,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.61,2.705,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-0.97765112587383,0.3555161411352541,-1.1470878162667193,0.18192895703544587,0
257,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.708,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223935,0.701026795910754,-1.1470878162667193,0.16601189226626945,0
258,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223935,0.701026795910754,0.4329079702736452,0.19529812211931774,0
259,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.6,2.709,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.0906745597233647,0.8161970141691858,-1.1470878162667193,0.14433707498253517,0
260,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.6,2.709,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.0906745597233647,0.8161970141691858,2.01290375681401,0.0639372691644422,0
261,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.704,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,0.24034592287672,0.4329079702736452,0.22952156396262463,0
262,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.704,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,0.24034592287672,0.4329079702736452,0.22952156396262463,0
263,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223935,-0.2203349501572117,0.4329079702736452,0.22984268547719378,0
264,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223935,-0.2203349501572117,0.4329079702736452,0.22984268547719378,0
265,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.62,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-0.8646276920243355,-0.2203349501572117,0.4329079702736452,0.24932090317643174,0
266,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.62,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-0.8646276920243355,-0.2203349501572117,0.4329079702736452,0.24932090317643174,0
267,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.3167214274223935,-0.4506753866742287,0.4329079702736452,0.22640750491870515,0
268,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.3167214274223935,-0.4506753866742287,0.4329079702736452,0.22640750491870515,0
269,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.61,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-0.97765112587383,-0.1051647318987287,0.4329079702736452,0.23418505391492356,0
270,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.61,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-0.97765112587383,-0.1051647318987287,-1.1470878162667193,0.19811460204662285,0
271,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.0906745597233647,-0.1051647318987287,-1.1470878162667193,0.21686220688495988,0
272,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.0906745597233647,-0.1051647318987287,0.4329079702736452,0.24643488737466995,0
273,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.7,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.2036979935728591,-0.2203349501572117,-1.1470878162667193,0.21474537501900276,0
274,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.7,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.2036979935728591,-0.2203349501572117,2.01290375681401,0.10026895547899484,0
275,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.3167214274223935,0.1251757046182882,0.4329079702736452,0.24428977798890777,0
276,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.3167214274223935,0.1251757046182882,0.4329079702736452,0.24428977798890777,0
277,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.6,2.693,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.0906745597233647,-1.0265264779666945,0.4329079702736452,0.13021285442138064,0
278,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.6,2.693,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.0906745597233647,-1.0265264779666945,0.4329079702736452,0.13021285442138064,0
279,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.61,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.97765112587383,-0.4506753866742287,0.4329079702736452,0.23452327315964921,0
280,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.61,2.698,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.97765112587383,-0.4506753866742287,-1.1470878162667193,0.19857760730067303,0
281,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.62,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-0.8646276920243355,-0.2203349501572117,0.4329079702736452,0.24932090317643174,0
282,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.62,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-0.8646276920243355,-0.2203349501572117,0.4329079702736452,0.24932090317643174,0
283,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.6,2.7060000000000004,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.0906745597233647,0.4706863593937881,-1.1470878162667193,0.1962095656592262,0
284,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.6,2.7060000000000004,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.0906745597233647,0.4706863593937881,0.4329079702736452,0.22524861122665907,0
285,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.61,2.707,70.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-0.97765112587383,0.58585657765222,-2.727083602807084,0.057987210444786386,0
286,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.61,2.707,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-0.97765112587383,0.58585657765222,-1.1470878162667193,0.18778598011590436,0
287,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.65,2.7060000000000004,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.525557390475772,0.4706863593937881,0.4329079702736452,0.2226513100389318,0
288,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.65,2.7060000000000004,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.525557390475772,0.4706863593937881,0.4329079702736452,0.2226513100389318,0
289,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.6,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.0906745597233647,0.0100054863597541,0.4329079702736452,0.24311506237085279,0
290,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.6,2.702,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.0906745597233647,0.0100054863597541,2.01290375681401,0.11592586149008499,0
291,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.62,2.693,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.8646276920243355,-1.0265264779666945,-1.1470878162667193,0.10454222819907022,0
292,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.62,2.693,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.8646276920243355,-1.0265264779666945,-1.1470878162667193,0.10454222819907022,0
293,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.56,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.5427682951214228,-0.5658456049327116,0.4329079702736452,0.2051861114058125,0
294,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.56,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.5427682951214228,-0.5658456049327116,0.4329079702736452,0.2051861114058125,0
295,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.590000000000002,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.2036979935728591,-0.3355051684157458,0.4329079702736452,0.23151453516531517,0
296,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.590000000000002,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.2036979935728591,-0.3355051684157458,0.4329079702736452,0.23151453516531517,0
297,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.55,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.6557917289709574,0.0100054863597541,0.4329079702736452,0.22710123717387776,0
298,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.55,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.6557917289709574,0.0100054863597541,0.4329079702736452,0.22710123717387776,0
299,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.712,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.0906745597233647,1.1617076689446857,0.4329079702736452,0.15154986955840072,0
300,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.712,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.0906745597233647,1.1617076689446857,-1.1470878162667193,0.11958544851816066,0
301,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.53,2.712,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.8818385966699864,1.1617076689446857,-1.1470878162667193,0.06630552094076658,0
302,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.53,2.712,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.8818385966699864,1.1617076689446857,-1.1470878162667193,0.06630552094076658,0
303,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.55,2.7110000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.6557917289709574,1.046537450686254,-1.1470878162667193,0.11423039032366689,0
304,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.55,2.7110000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.6557917289709574,1.046537450686254,-1.1470878162667193,0.11423039032366689,0
305,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.56,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.5427682951214228,0.0100054863597541,0.4329079702736452,0.22899811221171656,0
306,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.56,2.702,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.5427682951214228,0.0100054863597541,2.01290375681401,0.09322413744289504,0
307,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.58,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.151482478677592,-1.3167214274223935,-0.1051647318987287,-1.1470878162667193,0.199914761928202,0
308,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.58,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.151482478677592,-1.3167214274223935,-0.1051647318987287,0.4329079702736452,0.22544617604283024,0
309,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.698,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,-0.4506753866742287,-1.1470878162667193,0.18836941873731344,0
310,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,-0.4506753866742287,0.4329079702736452,0.22228449732081645,0
311,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.54,2.696,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.7688151628204518,-0.6810158231911946,2.01290375681401,0.0349720134212671,0
312,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.54,2.696,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.7688151628204518,-0.6810158231911946,-1.1470878162667193,0.1254795782323962,0
313,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.56,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.5427682951214228,-0.2203349501572117,0.4329079702736452,0.22638872616062083,0
314,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.56,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.5427682951214228,-0.2203349501572117,0.4329079702736452,0.22638872616062083,0
315,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.55,2.707,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.6557917289709574,0.58585657765222,0.4329079702736452,0.18772040341591656,0
316,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.55,2.707,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.6557917289709574,0.58585657765222,-1.1470878162667193,0.16430056190358272,0
317,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.54,2.7110000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.7688151628204518,1.046537450686254,0.4329079702736452,0.1263896378065823,0
318,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.54,2.7110000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.7688151628204518,1.046537450686254,0.4329079702736452,0.1263896378065823,0
319,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.71,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.93136723242772,-1.1470878162667193,0.14405216913231295,0
320,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.71,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.93136723242772,0.4329079702736452,0.17791318811955537,0
321,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.58,2.708,70.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.3167214274223935,0.701026795910754,-2.727083602807084,0.04110943006944989,0
322,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.58,2.708,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.3167214274223935,0.701026795910754,-1.1470878162667193,0.17066162360700415,0
323,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.61,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.97765112587383,0.0100054863597541,0.4329079702736452,0.2500458564992609,0
324,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.61,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.97765112587383,0.0100054863597541,0.4329079702736452,0.2500458564992609,0
325,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.6,2.6910000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.151482478677592,-1.0906745597233647,-1.2568669144836604,0.4329079702736452,0.08120014748505922,0
326,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.6,2.6910000000000003,73.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.151482478677592,-1.0906745597233647,-1.2568669144836604,2.01290375681401,0.0,0
327,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.695,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.2036979935728591,-0.7961860414497287,-1.1470878162667193,0.1459426158730594,0
328,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.695,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.2036979935728591,-0.7961860414497287,-1.1470878162667193,0.1459426158730594,0
329,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.64,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.6385808243253065,-0.2203349501572117,0.4329079702736452,0.24683135820927998,0
330,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.64,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.6385808243253065,-0.2203349501572117,0.4329079702736452,0.24683135820927998,0
331,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.62,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.8646276920243355,0.701026795910754,0.4329079702736452,0.20776522936127279,0
332,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.62,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.8646276920243355,0.701026795910754,0.4329079702736452,0.20776522936127279,0
333,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.56,2.712,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.5427682951214228,1.1617076689446857,0.4329079702736452,0.13173483714343548,0
334,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.56,2.712,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.5427682951214228,1.1617076689446857,0.4329079702736452,0.13173483714343548,0
335,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.713,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.2036979935728591,1.2768778872032198,0.4329079702736452,0.1336007629024516,0
336,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.713,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.2036979935728591,1.2768778872032198,-1.1470878162667193,0.1045020721576877,0
337,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.570000000000002,2.708,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.4297448612718882,0.701026795910754,-1.1470878162667193,0.17592732296511204,0
338,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.570000000000002,2.708,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.4297448612718882,0.701026795910754,-1.1470878162667193,0.17592732296511204,0
339,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.7030000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.578205425949381,-1.0906745597233647,0.1251757046182882,-1.1470878162667193,0.1966902343925206,0
340,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.7030000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.578205425949381,-1.0906745597233647,0.1251757046182882,-1.1470878162667193,0.1966902343925206,0
341,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.590000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.2036979935728591,0.1251757046182882,0.4329079702736452,0.2386441348858867,0
342,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.590000000000002,2.7030000000000003,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.2036979935728591,0.1251757046182882,2.01290375681401,0.11125647096303493,0
343,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.58,2.698,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.3167214274223935,-0.4506753866742287,-1.1470878162667193,0.18285573662480314,0
344,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.58,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.3167214274223935,-0.4506753866742287,0.4329079702736452,0.21860105425359572,0
345,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.590000000000002,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.2036979935728591,-0.1051647318987287,-1.1470878162667193,0.22099532149369755,0
346,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.590000000000002,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-1.2036979935728591,-0.1051647318987287,0.4329079702736452,0.24444623623947714,0
347,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.7030000000000003,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223935,0.1251757046182882,2.01290375681401,0.0942541102879626,0
348,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.7030000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223935,0.1251757046182882,-1.1470878162667193,0.18864948802145992,0
349,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.705,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.3167214274223935,0.3555161411352541,0.4329079702736452,0.23418564949216503,0
350,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.705,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.3167214274223935,0.3555161411352541,0.4329079702736452,0.23418564949216503,0
351,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.62,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.8646276920243355,0.1251757046182882,0.4329079702736452,0.24637336748887861,0
352,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.62,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-0.8646276920243355,0.1251757046182882,0.4329079702736452,0.24637336748887861,0
353,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.570000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.4297448612718882,0.1251757046182882,0.4329079702736452,0.23859868744312368,0
354,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.570000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.4297448612718882,0.1251757046182882,0.4329079702736452,0.23859868744312368,0
355,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.2036979935728591,-0.2203349501572117,0.4329079702736452,0.2457726367945991,0
356,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.7,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.2036979935728591,-0.2203349501572117,-1.1470878162667193,0.22080952658022834,0
357,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.590000000000002,2.699,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.2036979935728591,-0.3355051684157458,-1.1470878162667193,0.20219133315503052,0
358,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.590000000000002,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.2036979935728591,-0.3355051684157458,0.4329079702736452,0.23151453516531517,0
359,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.6,2.699,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.0906745597233647,-0.3355051684157458,-1.1470878162667193,0.20305027563111244,0
360,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.6,2.699,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0618789949582977,-1.0906745597233647,-0.3355051684157458,2.01290375681401,0.09634789992240456,0
361,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.63,2.704,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.751604258174801,0.24034592287672,0.4329079702736452,0.24087639853362258,0
362,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.63,2.704,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.751604258174801,0.24034592287672,0.4329079702736452,0.24087639853362258,0
363,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.61,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2752404685941969,-0.97765112587383,0.1251757046182882,0.4329079702736452,0.24480143927717002,0
