idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled
748,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.840000000000001,14.74,2.6519999999999997,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.783199464526352,0.290841368748461,-2.1144287545557754,2.0187201791607468
749,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.83,14.729999999999999,2.6519999999999997,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.7763308856832425,0.18982740215971092,-2.1144287545557754,-1.1457221349398665
750,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.83,14.729999999999999,2.65,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.7763308856832425,0.18982740215971092,-2.195404943338505,-1.1457221349398665
751,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.0200000000000005,14.750000000000002,2.6489999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.9068338837022947,0.39185533533721106,-2.235893037729888,0.43649902211044
752,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.01,14.750000000000002,2.6489999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.899965304859186,0.39185533533721106,-2.235893037729888,0.43649902211044
753,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.029999999999999,14.76,2.6430000000000002,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.9137024625454013,0.4928693019259252,-2.4788216040780777,0.43649902211044
754,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.970000000000001,14.76,2.6510000000000002,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.8724909894867543,0.4928693019259252,-2.154916848947122,0.43649902211044
755,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.94,14.78,2.6519999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.851885252957431,0.6948972351033895,-2.1144287545557754,0.43649902211044
756,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.909999999999999,14.78,2.6489999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.8312795164281064,0.6948972351033895,-2.235893037729888,0.43649902211044
757,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.95,14.750000000000002,2.6430000000000002,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.8587538318005388,0.39185533533721106,-2.4788216040780777,0.43649902211044
758,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.16,14.750000000000002,2.6430000000000002,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.689851871816602,0.39185533533721106,-2.4788216040780777,-1.1457221349398665
759,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.15,14.83,2.657,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.9961254086626976,1.199967068047068,-1.9119882825989147,-1.1457221349398665
760,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.9799999999999995,14.83,2.656,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.8793595683298623,1.199967068047068,-1.9524763769902795,-1.1457221349398665
761,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.95,14.799999999999999,2.659,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.8587538318005388,0.8969251682808537,-1.8310120938161847,-1.1457221349398665
762,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.859999999999999,14.799999999999999,2.659,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.796936622212566,0.8969251682808537,-1.8310120938161847,-1.1457221349398665
763,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.85,14.799999999999999,2.658,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.790068043369458,0.8969251682808537,-1.8715001882075497,0.43649902211044
764,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.87,14.799999999999999,2.6510000000000002,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.803805201055675,0.8969251682808537,-2.154916848947122,2.0187201791607468
765,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.88,14.799999999999999,2.648,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.810673779898783,0.8969251682808537,-2.276381132121235,-1.1457221349398665
766,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.87,14.799999999999999,2.659,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.803805201055675,0.8969251682808537,-1.8310120938161847,0.43649902211044
767,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.87,14.81,2.693,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.803805201055675,0.9979391348696038,-0.45441688450961537,-1.1457221349398665
768,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.8,14.81,2.738,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.755725149153919,0.9979391348696038,1.367547363102004,0.43649902211044
769,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.4,14.799999999999999,2.78,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1072662268080078,0.8969251682808537,3.068047327539511,2.0187201791607468
770,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.4,14.799999999999999,2.802,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1072662268080078,0.8969251682808537,3.9587854041496473,-1.1457221349398665
771,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.29,14.78,2.8110000000000004,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.03171185953382,0.6948972351033895,4.323178253671985,0.43649902211044
772,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.11,14.78,2.8110000000000004,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.9080774403578767,0.6948972351033895,4.323178253671985,0.43649902211044
773,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.53,14.81,2.807,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5096998674576144,0.9979391348696038,4.1612258761064895,0.43649902211044
774,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.81,14.81,2.799,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.7020200750646376,0.9979391348696038,3.8373211209755347,-1.1457221349398665
775,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.8600000000000003,14.840000000000002,2.792,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.7363629692801776,1.3009810346358182,3.553904460235944,0.43649902211044
776,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.72,14.840000000000002,2.782,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.640202865476666,1.3009810346358182,3.149023516322259,0.43649902211044
777,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.7,14.83,2.775,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6264657077904501,1.199967068047068,2.8656068555826684,-1.1457221349398665
778,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.7,14.83,2.7680000000000002,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6264657077904501,1.199967068047068,2.5821901948430956,0.43649902211044
779,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.7299999999999995,14.81,2.7569999999999997,70.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6470714443197736,0.9979391348696038,2.1368211565380095,-2.727943291990173
780,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.7399999999999998,14.81,2.75,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6539400231628817,0.9979391348696038,1.8534044957984372,-1.1457221349398665
781,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.6,14.81,2.7430000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5577799193593704,0.9979391348696038,1.5699878350588647,0.43649902211044
782,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.6399999999999997,14.81,2.74,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5852542347318019,0.9979391348696038,1.448523551884752,0.43649902211044
783,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.6399999999999997,14.85,2.7489999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5852542347318019,1.4019950012245324,1.8129164014070542,0.43649902211044
784,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.6399999999999997,14.85,2.764,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5852542347318019,1.4019950012245324,2.4202378172776,2.0187201791607468
785,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.7299999999999995,14.840000000000002,2.7760000000000002,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6470714443197736,1.3009810346358182,2.9060949499740514,-1.1457221349398665
786,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.71,14.840000000000002,2.7769999999999997,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.633334286633558,1.3009810346358182,2.946583044365398,-1.1457221349398665
787,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.65,14.820000000000002,2.7760000000000002,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.59212281357491,1.0989531014583538,2.9060949499740514,0.43649902211044
788,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.6700000000000004,14.820000000000002,2.77,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6058599712611263,1.0989531014583538,2.6631663836258257,0.43649902211044
789,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.6399999999999997,14.83,2.76,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5852542347318019,1.199967068047068,2.2582854397121226,0.43649902211044
790,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.59,14.83,2.7539999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5509113405162622,1.199967068047068,2.015356873363897,0.43649902211044
791,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.6700000000000004,14.85,2.748,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6058599712611263,1.4019950012245324,1.7724283070157074,0.43649902211044
792,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.65,14.85,2.74,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.59212281357491,1.4019950012245324,1.448523551884752,0.43649902211044
793,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.65,14.83,2.747,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.59212281357491,1.199967068047068,1.7319402126243244,0.43649902211044
794,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.69,14.83,2.755,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.619597128947342,1.199967068047068,2.05584496775528,-1.1457221349398665
795,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.6399999999999997,14.820000000000002,2.763,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5852542347318019,1.0989531014583538,2.379749722886235,-1.1457221349398665
796,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.63,14.820000000000002,2.766,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.5783856558886942,1.0989531014583538,2.501214006060348,-1.1457221349398665
797,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.37,14.85,2.748,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.3998026059678872,1.4019950012245324,1.7724283070157074,-1.1457221349398665
798,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.05,14.85,2.7539999999999996,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.2405817359208213,1.4019950012245324,2.015356873363897,-1.1457221349398665
799,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.07,14.88,2.764,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.1937452406746481,1.7050369009907467,2.4202378172776,0.43649902211044
800,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.0100000000000002,14.88,2.762,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.15253376761600057,1.7050369009907467,2.3392616284948704,2.0187201791607468
801,Spot-01,65235-25800,2020-03-25,0.7,0.7,2.91,14.97,2.761,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.08384797918492087,2.6141626002893537,2.2987735341035056,-1.1457221349398665
802,Spot-01,65235-25800,2020-03-25,0.7,0.7,2.88,14.97,2.755,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.06324224265559682,2.6141626002893537,2.05584496775528,0.43649902211044
803,Spot-01,65235-25800,2020-03-25,0.7,0.7,2.94,14.94,2.7489999999999997,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.10445371571424464,2.3111207005231393,1.8129164014070542,-1.1457221349398665
804,Spot-01,65235-25800,2020-03-25,0.7,0.7,2.8899999999999997,14.94,2.7460000000000004,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.07011082149870464,2.3111207005231393,1.6914521182329776,0.43649902211044
805,Spot-01,65235-25800,2020-03-25,0.7,0.7,2.79,14.910000000000002,2.747,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0014250330676252307,2.008078800756961,1.7319402126243244,2.0187201791607468
806,Spot-01,65235-25800,2020-03-25,0.7,0.7,2.8899999999999997,14.910000000000002,2.753,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.07011082149870464,2.008078800756961,1.97486877897255,-1.1457221349398665
807,Spot-01,65235-25800,2020-03-25,0.7,0.7,2.8600000000000003,14.930000000000001,2.76,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.04950508496938118,2.2101067339344254,2.2582854397121226,0.43649902211044
808,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.1399999999999997,14.930000000000001,2.76,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.24182529257640373,2.2101067339344254,2.2582854397121226,0.43649902211044
809,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.09,14.99,2.7569999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.20748239836086405,2.816190533466818,2.1368211565380095,0.43649902211044
810,Spot-01,65235-25800,2020-03-25,0.7,0.7,3.2700000000000005,14.99,2.702,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.33111681753680783,2.816190533466818,-0.09002403498729507,0.43649902211044
811,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.18,15.070000000000002,2.699,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.7035890295028175,3.6243022661767106,-0.21148831816140784,0.43649902211044
812,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.91,15.070000000000002,2.6910000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,4.204995285049699,3.6243022661767106,-0.5353930732923452,0.43649902211044
813,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.2,14.930000000000001,2.713,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.343610418567441,2.2101067339344254,0.3553450033177731,0.43649902211044
814,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.0,14.930000000000001,2.7289999999999996,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.206238841705282,2.2101067339344254,1.0031545135796658,-1.1457221349398665
815,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.91,14.94,2.7760000000000002,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.1444216321173104,2.3111207005231393,2.9060949499740514,-1.1457221349398665
816,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.13,14.94,2.818,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.6086724823548888,2.3111207005231393,4.606594914411558,0.43649902211044
817,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.14,14.889999999999999,2.844,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.6155410611979966,1.8060508675794609,5.659285368587154,-1.1457221349398665
818,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.14,14.889999999999999,2.8569999999999998,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.6155410611979966,1.8060508675794609,6.185630595674952,2.0187201791607468
819,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.09,14.950000000000001,2.861,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.5811981669824569,2.4121346671118893,6.347582973240447,0.43649902211044
820,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.07,14.950000000000001,2.8539999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.8806031249854448,2.4121346671118893,6.06416631250084,0.43649902211044
821,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.51,14.74,2.847,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.182820594082195,0.290841368748461,5.780749651761266,0.43649902211044
822,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.59,14.729999999999999,2.838,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.2377692248270586,0.18982740215971092,5.416356802238947,0.43649902211044
823,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.5600000000000005,14.729999999999999,2.83,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.2171634882977351,0.18982740215971092,5.092452047107991,0.43649902211044
824,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.5200000000000005,14.729999999999999,2.82,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1896891729253034,0.18982740215971092,4.687571103194288,0.43649902211044
825,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.5,14.729999999999999,2.81,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1759520152390872,0.18982740215971092,4.282690159280603,0.43649902211044
826,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.49,14.72,2.802,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1690834363959792,0.08881343557099673,3.9587854041496473,0.43649902211044
827,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.55,14.72,2.7910000000000004,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.210294909454627,0.08881343557099673,3.513416365844597,0.43649902211044
828,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.14,14.709999999999999,2.782,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.6155410611979966,-0.012200531017753332,3.149023516322259,-1.1457221349398665
829,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.0200000000000005,14.709999999999999,2.7739999999999996,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.5331181150807016,-0.012200531017753332,2.8251187611912854,-1.1457221349398665
830,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.87,14.729999999999999,2.765,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.4300894324340818,0.18982740215971092,2.460725911668983,0.43649902211044
831,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.85,14.729999999999999,2.7569999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.4163522747478656,0.18982740215971092,2.1368211565380095,0.43649902211044
832,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.15,14.729999999999999,2.7489999999999997,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.622409640041105,0.18982740215971092,1.8129164014070542,-1.1457221349398665
833,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.37,14.729999999999999,2.74,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.77351837458948,0.18982740215971092,1.448523551884752,0.43649902211044
834,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.45,14.74,2.7489999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.828467005334344,0.290841368748461,1.8129164014070542,0.43649902211044
835,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.470000000000001,14.74,2.7569999999999997,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.2159199316421527,0.290841368748461,2.1368211565380095,-1.1457221349398665
836,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.42,14.709999999999999,2.761,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.1815770374266124,-0.012200531017753332,2.2987735341035056,0.43649902211044
837,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.42,14.709999999999999,2.762,70.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.1815770374266124,-0.012200531017753332,2.3392616284948704,-2.727943291990173
838,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.17,14.729999999999999,2.763,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.6967204506597096,0.18982740215971092,2.379749722886235,-1.1457221349398665
839,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.88,14.729999999999999,2.755,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.123815895587986,0.18982740215971092,2.05584496775528,0.43649902211044
840,Spot-01,65235-25800,2020-03-25,0.7,0.7,9.14,14.72,2.747,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,4.362972598441183,0.08881343557099673,1.7319402126243244,0.43649902211044
841,Spot-01,65235-25800,2020-03-25,0.7,0.7,9.27,14.72,2.747,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,4.452264123401585,0.08881343557099673,1.7319402126243244,0.43649902211044
842,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.43,14.709999999999999,2.752,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.8753035005805168,-0.012200531017753332,1.934380684581167,2.0187201791607468
843,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.41,14.709999999999999,2.759,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.861566342894301,-0.012200531017753332,2.2177973453207573,-1.1457221349398665
844,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.4,14.729999999999999,2.764,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.8546977640511932,0.18982740215971092,2.4202378172776,-1.1457221349398665
845,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.379999999999999,14.729999999999999,2.761,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.8409606063649764,0.18982740215971092,2.2987735341035056,0.43649902211044
846,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.56,14.74,2.7569999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.277737141230124,0.290841368748461,2.1368211565380095,0.43649902211044
847,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.56,14.74,2.752,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.277737141230124,0.290841368748461,1.934380684581167,0.43649902211044
848,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.540000000000001,14.74,2.747,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.2639999835439086,0.290841368748461,1.7319402126243244,0.43649902211044
849,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.18,14.74,2.745,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.016731145192021,0.290841368748461,1.6509640238415946,0.43649902211044
850,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.8,14.729999999999999,2.7539999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.755725149153919,0.18982740215971092,2.015356873363897,0.43649902211044
851,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.82,14.729999999999999,2.761,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.769462306840135,0.18982740215971092,2.2987735341035056,0.43649902211044
852,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.779999999999999,14.74,2.765,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.7419879914677026,0.290841368748461,2.460725911668983,-1.1457221349398665
853,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.16,14.74,2.763,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.316136103195009,0.290841368748461,2.379749722886235,-1.1457221349398665
854,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.9,14.770000000000001,2.758,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.1375530532742024,0.5938832685146753,2.1773092509293925,-1.1457221349398665
855,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.79,14.770000000000001,2.753,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.0619986860000146,0.5938832685146753,1.97486877897255,-1.1457221349398665
856,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.86,14.74,2.747,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.423220853590974,0.290841368748461,1.7319402126243244,-1.1457221349398665
857,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.95,14.74,2.748,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.4850380631789457,0.290841368748461,1.7724283070157074,0.43649902211044
858,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.96,14.729999999999999,2.753,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.4919066420220535,0.18982740215971092,1.97486877897255,2.0187201791607468
859,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.01,14.729999999999999,2.7569999999999997,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.5262495362375932,0.18982740215971092,2.1368211565380095,-1.1457221349398665
860,Spot-01,65235-25800,2020-03-25,0.7,0.7,4.96,14.750000000000002,2.763,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.4919066420220535,0.39185533533721106,2.379749722886235,0.43649902211044
861,Spot-01,65235-25800,2020-03-25,0.7,0.7,5.029999999999999,14.750000000000002,2.76,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.5399866939238087,0.39185533533721106,2.2582854397121226,-1.1457221349398665
862,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.24,14.76,2.755,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.057942618250669,0.4928693019259252,2.05584496775528,0.43649902211044
863,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.17,14.76,2.75,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.009862566348913,0.4928693019259252,1.8534044957984372,2.0187201791607468
864,Spot-01,65235-25800,2020-03-25,0.7,0.7,6.94,14.78,2.75,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.851885252957431,0.6948972351033895,1.8534044957984372,-1.1457221349398665
865,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.92,14.78,2.7489999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.525005979582011,0.6948972351033895,1.8129164014070542,0.43649902211044
866,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.92,14.750000000000002,2.7510000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,4.211863863892807,0.39185533533721106,1.8938925901898203,0.43649902211044
867,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.379999999999999,14.750000000000002,2.7560000000000002,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.8409606063649764,0.39185533533721106,2.096333062146663,0.43649902211044
868,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.32,14.83,2.758,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.7997491333063294,1.199967068047068,2.1773092509293925,-1.1457221349398665
869,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.1,14.83,2.7569999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.6486403987579537,1.199967068047068,2.1368211565380095,0.43649902211044
870,Spot-01,65235-25800,2020-03-25,0.7,0.7,8.120000000000001,14.799999999999999,2.753,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.6623775564441705,0.8969251682808537,1.97486877897255,0.43649902211044
871,Spot-01,65235-25800,2020-03-25,0.7,0.7,7.9,14.799999999999999,2.75,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,3.511268821895795,0.8969251682808537,1.8534044957984372,-1.1457221349398665
